PLAYER_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2045,997,571,26707,3851,9034,0.426278503431,1246,3246,0.383857054836,2074,2645,0.784120982986,647,3324,3971,2832,750,299,1578,2403,11022
2046,643,385,19642,2931,6535,0.448508033664,66,254,0.259842519685,1839,2485,0.740040241448,804,2059,2863,1049,441,230,1032,1432,7767
2047,783,486,20785,2923,7360,0.39714673913,1167,3288,0.354927007299,1019,1420,0.717605633802,933,2733,3666,1138,607,148,868,1529,8032
2048,680,314,14621,1763,3675,0.479727891156,0,7,0.0,1391,2176,0.639246323529,1418,2990,4408,386,224,603,998,1792,4917
2049,334,128,8549,1126,2753,0.409008354522,42,218,0.192660550458,802,1053,0.7616334283,194,636,830,1441,503,40,580,827,3096
2050,711,488,19368,2747,6567,0.418303639409,1009,2702,0.373427091043,1125,1456,0.772664835164,569,1914,2483,1090,639,136,716,1606,7628
2051,205,39,3325,453,985,0.459898477157,1,10,0.1,243,369,0.658536585365,261,566,827,161,97,80,209,464,1150
2052,824,542,18399,2238,5515,0.405802357207,550,1617,0.340136054421,904,1296,0.697530864197,410,1422,1832,1355,423,134,814,1140,5930
2053,95,0,970,97,269,0.360594795539,0,2,0.0,57,102,0.558823529411,84,154,238,37,29,43,72,163,251
2054,315,168,5007,580,1184,0.489864864864,0,1,0.0,337,513,0.656920077972,436,802,1238,101,73,223,268,689,1497
2055,69,9,859,85,199,0.427135678391,0,1,0.0,92,125,0.736,88,137,225,8,17,64,40,146,262
2056,342,214,6191,1012,2034,0.497541789577,1,6,0.166666666666,427,609,0.701149425287,563,764,1327,179,69,134,274,730,2452
2057,27,4,263,32,90,0.355555555555,4,15,0.266666666666,9,10,0.9,5,16,21,40,19,1,17,31,77
2058,453,70,5335,381,834,0.456834532374,1,16,0.0625,212,402,0.527363184079,559,598,1157,181,116,102,206,866,975
2059,619,85,11212,1204,2505,0.480638722554,110,354,0.310734463276,534,796,0.670854271356,897,1410,2307,493,446,231,402,1378,3052
2060,447,221,11245,1190,2944,0.404211956521,289,840,0.344047619047,524,718,0.729805013927,274,926,1200,1600,583,128,708,967,3193
2061,133,8,1247,172,440,0.390909090909,11,38,0.28947368421,38,62,0.612903225806,54,145,199,39,30,12,35,106,393
2062,80,14,1241,166,440,0.377272727272,73,193,0.378238341968,37,45,0.822222222222,22,58,80,147,20,12,62,58,442
2063,450,93,6439,673,1381,0.487328023171,1,3,0.333333333333,467,654,0.714067278287,562,977,1539,237,148,166,340,1166,1814
2064,50,14,935,115,311,0.369774919614,28,84,0.333333333333,56,72,0.777777777777,21,60,81,145,48,2,54,99,314
2065,17,0,179,19,59,0.322033898305,3,18,0.166666666666,10,16,0.625,10,12,22,10,5,3,7,8,51
2066,47,1,300,28,72,0.388888888888,0,0,0.0,12,26,0.461538461538,32,44,76,5,2,19,6,36,68
2067,717,31,12404,2078,5077,0.409296828835,817,2096,0.389790076335,383,450,0.851111111111,164,1059,1223,1112,470,58,569,927,5356
2068,61,0,444,59,176,0.335227272727,11,44,0.25,66,83,0.795180722891,11,34,45,13,12,2,35,28,195
2069,155,17,2357,292,661,0.441754916792,1,16,0.0625,130,166,0.78313253012,130,312,442,75,31,28,137,337,715
2071,93,5,586,50,101,0.49504950495,0,0,0.0,27,41,0.658536585365,61,135,196,11,16,15,30,106,127
2072,629,429,20104,4207,9405,0.447315257841,1045,2751,0.379861868411,2513,2998,0.838225483655,622,1789,2411,1338,579,66,963,1002,11972
2073,456,37,6473,664,1628,0.407862407862,243,653,0.372128637059,537,624,0.860576923076,286,764,1050,465,295,69,330,890,2108
2074,108,2,1064,125,303,0.412541254125,1,8,0.125,78,113,0.690265486725,49,129,178,66,37,26,54,166,329
2078,341,56,5291,614,1473,0.416836388323,64,203,0.31527093596,331,420,0.788095238095,76,491,567,774,253,34,275,528,1623
2080,42,0,240,22,58,0.379310344827,5,12,0.416666666666,29,36,0.805555555555,4,13,17,33,4,0,23,25,78
2081,3,0,21,1,6,0.166666666666,0,0,0.0,1,4,0.25,1,5,6,0,0,1,3,4,3
2082,6,1,58,9,18,0.5,0,0,0.0,0,5,0.0,10,7,17,1,0,2,3,11,18
2084,51,35,1145,173,445,0.388764044943,0,5,0.0,94,141,0.666666666666,89,100,189,61,45,6,59,111,440
2198,607,281,13392,1518,3088,0.49158031088,1,9,0.111111111111,998,1750,0.570285714285,1085,2248,3333,554,324,376,771,1385,4035
2199,1160,886,31617,3558,5964,0.596579476861,0,11,0.0,2393,3714,0.644318793753,3529,6938,10467,967,630,1335,1656,3268,9509
2200,1226,1150,41001,7980,15729,0.507343124165,179,486,0.368312757201,4755,6311,0.753446363492,3085,8220,11305,3925,606,1941,2638,2632,20894
2201,527,411,13112,2578,4734,0.544571187156,2,2,1.0,1662,2588,0.642194744976,947,1778,2725,287,155,384,1174,1562,6820
2202,857,842,29243,5558,12681,0.438293509975,1608,4344,0.370165745856,1920,2714,0.707442888725,1033,3212,4245,2284,995,367,1503,1963,14644
2203,977,705,30004,2982,6819,0.437307523097,1250,3254,0.38414259373,1194,1606,0.743462017434,1273,2809,4082,1717,988,906,878,2208,8408
2204,303,117,6728,854,2263,0.377375165709,237,752,0.315159574468,226,337,0.6706231454,497,1247,1744,236,105,518,227,506,2171
2205,601,93,8405,503,1177,0.427357689039,1,6,0.166666666666,178,381,0.467191601049,834,1385,2219,270,227,630,355,1219,1185
2206,218,21,3353,617,1455,0.424054982817,91,290,0.313793103448,215,287,0.74912891986,113,372,485,237,118,65,285,309,1540
2207,1277,1091,44232,7823,17720,0.441478555304,1978,5331,0.371037328831,2783,3468,0.802479815455,1067,3992,5059,5001,1071,260,2451,2252,20407
2208,143,36,1936,203,501,0.405189620758,46,168,0.273809523809,57,89,0.640449438202,98,249,347,103,85,28,64,170,509
2209,737,213,16164,2148,5177,0.414912111261,971,2567,0.378262563303,612,807,0.758364312267,654,2130,2784,998,537,263,837,1552,5879
2210,1181,809,34294,5150,11102,0.463880381913,1042,2769,0.376309136872,3562,4639,0.767837896098,917,3803,4720,2412,787,347,1768,2637,14904
2211,729,482,19921,2848,6400,0.445,613,1578,0.388466413181,1551,1977,0.784522003034,1373,4335,5708,1088,478,294,886,1890,7860
2212,400,130,5990,735,1313,0.559786747905,0,1,0.0,347,715,0.485314685314,482,782,1264,79,49,422,249,656,1817
2213,27,0,135,13,56,0.232142857142,0,6,0.0,6,12,0.5,5,22,27,8,0,6,10,19,32
2214,173,13,2013,218,457,0.477024070021,2,14,0.142857142857,45,88,0.511363636363,223,368,591,93,25,47,113,200,483
2215,735,477,14970,918,2234,0.410922112802,7,34,0.205882352941,778,1202,0.647254575707,915,1791,2706,626,368,359,605,2056,2621
2216,1116,883,34619,7436,15774,0.47140864714,199,729,0.272976680384,3507,4592,0.763719512195,3279,6929,10208,2049,834,301,2290,2629,18578
2217,816,549,18678,2110,3999,0.527631907976,0,4,0.0,1318,2246,0.586821015138,2081,2794,4875,442,320,1109,851,2043,5538
2218,25,0,122,11,47,0.234042553191,0,6,0.0,8,10,0.8,5,12,17,17,6,0,13,7,30
2219,82,4,1058,67,221,0.303167420814,13,44,0.295454545454,57,83,0.686746987951,67,124,191,67,48,12,41,94,204
2220,108,0,695,101,287,0.351916376306,25,75,0.333333333333,12,20,0.6,22,41,63,24,22,4,37,83,239
2221,113,26,2136,280,652,0.42944785276,45,130,0.346153846153,128,150,0.853333333333,31,163,194,428,84,5,221,278,733
2222,832,611,24733,3516,7492,0.469300587293,407,1303,0.312356101304,2494,3517,0.709127096957,1145,3693,4838,1725,1200,681,1486,1829,9933
2223,886,694,21645,2810,5393,0.521045800111,1,12,0.083333333333,1193,1689,0.706335109532,2289,4653,6942,465,437,1546,1271,2601,6814
2224,547,404,14444,1759,4481,0.392546306627,397,1326,0.299396681749,737,1029,0.716229348882,345,1260,1605,3330,776,155,1375,1306,4652
2225,1254,1151,38278,7777,15830,0.491282375236,519,1603,0.323767935121,3400,4525,0.751381215469,441,2955,3396,7036,1053,98,2865,2059,19473
2226,115,13,1595,218,576,0.378472222222,74,248,0.298387096774,74,107,0.691588785046,24,108,132,225,62,11,116,147,584
2228,73,0,519,70,138,0.507246376811,0,0,0.0,46,66,0.696969696969,35,89,124,11,6,8,37,115,186
2238,28,1,317,42,104,0.403846153846,7,23,0.304347826086,17,20,0.85,25,37,62,10,9,11,21,22,108
2239,644,428,16276,1549,3480,0.445114942528,95,299,0.317725752508,548,716,0.765363128491,541,1285,1826,1132,282,272,597,1399,3741
2240,552,455,19348,3722,8850,0.420564971751,1079,3077,0.350666233344,2879,3584,0.803292410714,444,1724,2168,2909,884,134,1744,1683,11402
2241,22,0,213,17,51,0.333333333333,0,5,0.0,3,6,0.5,5,8,13,46,16,1,16,20,37
2242,139,12,1934,209,514,0.406614785992,22,112,0.196428571428,32,45,0.711111111111,123,254,377,93,35,49,81,126,472
2243,520,61,6772,590,1512,0.390211640211,180,523,0.344168260038,234,299,0.782608695652,275,759,1034,436,157,121,341,819,1594
2244,31,0,268,34,101,0.336633663366,6,13,0.461538461538,14,20,0.7,17,26,43,22,19,4,25,20,88
2245,39,3,348,43,128,0.3359375,4,14,0.285714285714,18,27,0.666666666666,18,34,52,19,5,7,31,44,108
2246,634,460,18429,3028,6615,0.457747543461,596,1590,0.374842767295,1909,2396,0.79674457429,1261,3175,4436,1089,329,453,991,1815,8561
2248,878,227,19488,2112,5139,0.41097489784,502,1551,0.323662153449,867,1233,0.703163017031,462,1523,1985,3871,873,176,1548,1755,5593
2249,54,1,465,35,94,0.372340425531,8,32,0.25,11,28,0.392857142857,15,35,50,56,19,2,32,34,89
2250,466,228,11509,1551,3552,0.436655405405,378,955,0.395811518324,709,862,0.822505800464,559,1232,1791,710,396,83,522,1153,4189
2253,45,0,549,69,149,0.463087248322,0,4,0.0,65,94,0.691489361702,28,66,94,33,7,4,28,45,203
2254,215,47,2422,208,496,0.419354838709,1,7,0.142857142857,138,215,0.641860465116,263,419,682,74,55,128,138,278,555
2256,16,0,155,15,37,0.405405405405,0,0,0.0,2,6,0.333333333333,4,28,32,0,1,12,6,20,32
2257,44,1,274,14,38,0.368421052631,0,0,0.0,15,27,0.555555555555,22,35,57,6,4,17,14,40,43
2260,542,216,8542,682,1500,0.454666666666,0,5,0.0,731,1046,0.698852772466,645,934,1579,419,138,98,334,1316,2095
2261,75,10,1058,128,382,0.335078534031,12,55,0.218181818181,53,71,0.746478873239,33,62,95,176,51,3,96,79,321
2264,23,2,124,8,20,0.4,0,0,0.0,10,20,0.5,13,23,36,3,3,9,11,35,26
2349,286,155,5754,1101,2126,0.517873941674,18,63,0.285714285714,322,508,0.633858267716,446,938,1384,257,135,177,378,713,2542
2397,486,476,15818,3380,6445,0.524437548487,2,10,0.2,2485,2984,0.832774798927,1233,3261,4494,769,189,920,1311,1596,9247
2398,75,54,1961,273,685,0.398540145985,65,202,0.321782178217,103,161,0.639751552795,27,168,195,350,86,17,171,179,714
2399,986,585,27338,3935,8926,0.440846963925,1304,3460,0.376878612716,1874,2333,0.803257608229,698,3513,4211,2185,719,324,1369,1986,11048
2400,790,500,20129,3432,7435,0.461600537995,88,342,0.25730994152,1701,2239,0.759714158106,1878,3740,5618,896,544,474,1158,1957,8653
2401,172,16,1945,190,626,0.303514376996,43,183,0.234972677595,84,115,0.730434782608,109,198,307,114,46,50,126,227,507
2402,103,28,2201,354,967,0.36608066184,92,287,0.320557491289,164,213,0.769953051643,29,113,142,195,69,14,136,212,964
2403,965,626,25233,4175,7621,0.54782836898,7,53,0.132075471698,2552,3864,0.660455486542,1688,4140,5828,1719,1041,721,1688,2934,10909
2404,628,261,12474,2101,3884,0.540937178166,0,18,0.0,948,1474,0.643147896879,970,2106,3076,455,322,246,705,1517,5150
2405,846,696,26252,5911,11009,0.536924334635,30,127,0.23622047244,4142,5444,0.760837619397,2029,4603,6632,1050,636,1054,1953,2685,15994
2406,881,732,28330,4596,10592,0.433912386706,746,2144,0.347947761194,2492,2942,0.847042828008,1103,3284,4387,2007,1163,216,1594,2129,12430
2407,629,335,13576,1163,2728,0.426319648093,73,292,0.25,604,1036,0.583011583011,1166,1397,2563,798,435,323,674,1529,3003
2408,375,55,6003,783,1702,0.460047003525,0,3,0.0,426,682,0.624633431085,448,767,1215,261,99,209,392,765,1992
2409,89,8,852,125,286,0.437062937062,7,20,0.35,54,82,0.658536585365,51,80,131,16,15,34,39,100,311
2410,430,78,10298,1090,2651,0.411165597887,346,979,0.353421859039,680,841,0.808561236623,157,801,958,990,336,115,511,831,3206
2411,317,25,5628,744,1834,0.405670665212,325,867,0.374855824682,439,560,0.783928571428,126,710,836,283,135,84,280,698,2252
2412,247,102,4595,516,1280,0.403125,118,344,0.343023255813,369,491,0.751527494908,120,482,602,375,187,15,262,394,1519
2413,436,77,8509,1400,3393,0.412614205717,331,972,0.340534979423,547,657,0.832572298325,155,661,816,775,341,34,552,733,3678
2414,83,23,1116,96,228,0.421052631578,0,1,0.0,66,89,0.741573033707,99,179,278,64,14,46,70,200,258
2415,85,1,771,78,227,0.343612334801,0,3,0.0,41,76,0.53947368421,86,103,189,18,20,19,48,113,197
2416,346,78,5957,876,2189,0.400182731841,288,805,0.357763975155,173,246,0.70325203252,104,468,572,353,150,74,298,459,2213
2417,167,24,2058,281,621,0.452495974235,35,98,0.357142857142,94,156,0.602564102564,107,278,385,105,71,28,138,226,691
2418,287,14,5325,476,1210,0.393388429752,209,594,0.351851851851,327,425,0.769411764705,118,398,516,304,121,24,210,372,1488
2419,1017,902,31575,4583,10082,0.454572505455,569,1550,0.367096774193,1537,2033,0.756025577963,1125,3207,4332,2407,571,500,1064,1251,11272
2420,419,373,10548,1724,3493,0.493558545662,2,14,0.142857142857,760,1041,0.730067243035,772,1489,2261,346,162,286,497,1251,4210
2421,86,3,949,92,261,0.352490421455,24,80,0.3,45,54,0.833333333333,13,64,77,166,34,11,83,87,253
2422,895,429,23671,3007,6979,0.430864020633,726,1986,0.365558912386,1552,1942,0.799176107106,435,2168,2603,2183,756,239,1185,1667,8292
2423,72,12,863,102,266,0.383458646616,35,96,0.364583333333,42,63,0.666666666666,21,67,88,29,23,23,64,92,281
2424,300,57,4619,608,1517,0.400791034937,179,525,0.340952380952,350,421,0.831353919239,75,330,405,752,164,11,324,514,1745
2425,44,3,328,15,53,0.283018867924,0,0,0.0,21,49,0.428571428571,27,42,69,16,14,6,17,59,51
2427,518,103,9146,1196,2933,0.407773610637,594,1549,0.383473208521,303,350,0.865714285714,78,819,897,677,189,75,370,709,3289
2428,59,39,1379,168,428,0.392523364485,21,78,0.26923076923,49,62,0.790322580645,36,126,162,130,57,33,81,145,406
2429,527,164,7791,1049,2100,0.499523809523,0,8,0.0,367,737,0.497964721845,910,1416,2326,196,242,448,357,1250,2465
2430,861,775,26904,5847,11221,0.521076552891,1,14,0.071428571428,2281,3158,0.722292590246,2037,6155,8192,1928,765,346,1824,2612,13976
2431,103,0,1263,203,461,0.440347071583,35,101,0.346534653465,60,89,0.67415730337,74,218,292,57,20,21,59,159,501
2432,9,0,34,3,12,0.25,0,3,0.0,5,8,0.625,1,6,7,5,3,1,3,4,11
2434,82,30,2117,308,766,0.402088772845,156,432,0.361111111111,124,146,0.849315068493,34,176,210,177,48,1,134,94,896
2435,73,0,568,78,167,0.467065868263,0,1,0.0,42,66,0.636363636363,76,112,188,11,10,16,41,155,198
2436,487,92,11073,1806,4360,0.414220183486,328,1079,0.303985171455,877,1210,0.724793388429,192,814,1006,1096,404,100,742,795,4817
2437,162,5,1885,247,530,0.466037735849,1,5,0.2,142,216,0.657407407407,178,299,477,40,37,59,108,324,637
2440,929,359,21965,2788,6388,0.436443331246,982,2931,0.335039235755,1031,1384,0.744942196531,1066,3215,4281,1691,714,444,1172,2353,7589
2441,72,5,629,53,108,0.49074074074,0,1,0.0,36,67,0.537313432835,80,162,242,26,9,32,33,91,142
2442,1,0,6,2,3,0.666666666666,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,4
2443,495,79,9226,1449,2904,0.498966942148,3,19,0.157894736842,514,609,0.844006568144,553,1136,1689,589,324,106,486,1197,3415
2446,809,266,17220,2293,5686,0.403271192402,911,2520,0.361507936507,595,796,0.747487437185,297,1637,1934,658,288,408,528,1132,6092
2447,66,0,515,73,202,0.361386138613,13,49,0.265306122448,14,26,0.538461538461,24,46,70,31,26,4,39,71,173
2449,743,505,19001,3669,7442,0.493012631013,92,271,0.339483394833,1452,1961,0.740438551759,1335,3606,4941,1194,474,224,1121,2037,8882
2450,4,0,10,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,2
2451,10,0,110,10,31,0.322580645161,0,0,0.0,7,12,0.583333333333,12,13,25,3,3,4,2,19,27
2544,1622,1620,61028,15961,31502,0.506666243413,2636,7565,0.348446794448,8882,12051,0.737034271014,1842,10253,12095,12016,2417,1185,5650,2862,43440
2545,468,208,8637,1196,2602,0.459646425826,0,6,0.0,421,734,0.573569482288,628,1343,1971,405,206,613,573,1065,2813
2546,1260,1120,43513,10119,22643,0.446893079538,1731,4873,0.355222655448,6320,7764,0.814013395157,1983,5825,7808,3422,1223,644,3052,3543,28289
2547,893,881,31934,6209,12581,0.493521977585,305,910,0.335164835164,4466,5591,0.798783759613,1927,5665,7592,1795,730,932,1807,2159,17189
2548,1054,909,35777,8454,17617,0.479877391156,549,1874,0.292956243329,5708,7463,0.764839876725,1258,3675,4933,5701,1620,885,3326,2328,23165
2549,735,538,19641,3432,7023,0.48868005126,1,24,0.041666666666,1343,1808,0.742809734513,1487,4095,5582,921,322,931,1544,1968,8208
2550,879,665,27017,3503,8522,0.411053743252,1172,3122,0.375400384368,1416,1770,0.8,310,2266,2576,4245,972,243,1617,2487,9594
2551,429,306,11885,1829,4223,0.433104428131,127,439,0.289293849658,1012,1242,0.814814814814,296,1035,1331,2495,496,55,1047,972,4797
2552,233,73,3611,564,1164,0.484536082474,0,2,0.0,388,563,0.6891651865,400,645,1045,145,73,107,277,569,1516
2553,427,115,9899,1397,3363,0.415402914064,392,1101,0.356039963669,367,460,0.797826086956,244,1086,1330,459,312,56,374,852,3553
2554,557,172,11946,1625,3821,0.425281339963,679,1910,0.355497382198,700,1053,0.664767331433,440,1283,1723,445,371,230,576,1270,4629
2555,910,177,18599,2212,4146,0.5335262904,21,101,0.207920792079,914,1265,0.722529644268,1766,2935,4701,939,446,469,878,2507,5359
2556,348,37,5565,741,1715,0.432069970845,125,382,0.32722513089,454,591,0.768189509306,100,419,519,728,266,57,436,674,2061
2557,830,493,21624,2933,6803,0.431133323533,584,1674,0.348864994026,1290,1496,0.86229946524,363,1514,1877,3713,814,161,1349,1779,7740
2558,71,1,600,48,148,0.324324324324,7,26,0.26923076923,20,33,0.60606060606,9,44,53,50,17,3,26,40,123
2559,6,0,34,4,18,0.222222222222,0,4,0.0,3,3,1.0,3,1,4,4,1,0,6,6,11
2560,150,4,1551,234,548,0.42700729927,24,88,0.272727272727,148,202,0.732673267326,98,214,312,85,33,25,119,221,640
2561,1034,742,29139,5703,11519,0.495095060335,57,215,0.265116279069,2571,3148,0.816709021601,1784,4806,6590,2273,764,850,1660,2408,14034
2562,567,142,8886,1070,2651,0.40362127499,308,890,0.34606741573,339,504,0.672619047619,188,812,1000,517,272,98,460,1026,2787
2563,624,157,9801,1203,2739,0.439211391018,107,325,0.32923076923,840,1118,0.751341681574,252,830,1082,529,261,144,507,1206,3353
2564,1064,564,28772,3805,7711,0.493450914278,475,1413,0.336164189667,1054,1470,0.717006802721,1258,3376,4634,3684,648,510,1897,2269,9139
2565,148,10,1581,197,486,0.405349794238,37,128,0.2890625,130,192,0.677083333333,47,151,198,165,58,7,120,237,561
2566,622,98,13026,1994,4713,0.42308508381,344,1021,0.336924583741,941,1265,0.743873517786,480,1494,1974,514,331,381,512,1035,5273
2567,421,74,5647,915,2083,0.439270283245,262,686,0.38192419825,220,281,0.782918149466,308,807,1115,252,135,134,252,789,2312
2568,507,170,11582,1472,3669,0.401199236849,678,1856,0.365301724137,493,650,0.758461538461,287,1528,1815,887,461,88,509,827,4115
2569,19,0,86,17,35,0.485714285714,0,1,0.0,6,13,0.461538461538,8,11,19,4,1,5,6,13,40
2570,782,565,17161,1705,3219,0.529667598633,0,14,0.0,804,1353,0.594235033259,1305,3227,4532,813,263,903,1233,2142,4214
2571,850,112,18383,3403,7409,0.459306249156,988,2556,0.386541471048,1241,1511,0.821310390469,319,1401,1720,1775,693,121,1061,1651,9035
2572,507,403,15350,2759,6161,0.447816912838,342,1029,0.332361516034,1410,1830,0.770491803278,846,2040,2886,817,530,276,723,1297,7270
2573,64,0,631,94,231,0.406926406926,2,8,0.25,25,37,0.675675675675,37,105,142,22,8,10,35,81,215
2574,509,87,9071,1336,3026,0.441506939854,457,1054,0.43358633776,269,322,0.835403726708,165,679,844,417,180,25,327,777,3398
2575,564,138,9685,1050,2449,0.428746427113,182,558,0.326164874551,367,513,0.715399610136,481,1107,1588,1317,313,102,597,810,2649
2580,41,4,507,46,130,0.353846153846,9,30,0.3,22,27,0.814814814814,30,40,70,19,10,9,15,67,123
2581,870,347,20821,2061,5145,0.400583090379,1037,2709,0.382798080472,503,646,0.778637770897,250,1566,1816,3446,587,63,1222,1287,5662
2584,731,297,14784,2417,5682,0.425378387891,517,1494,0.346050870147,708,925,0.765405405405,242,1061,1303,1018,393,108,705,1259,6059
2585,1098,516,22234,2608,5559,0.46914912754,0,31,0.0,2198,2927,0.750939528527,2362,3953,6315,1433,768,378,1444,2738,7414
2586,671,333,14527,1482,3759,0.394253790901,714,2020,0.353465346534,579,809,0.715698393077,391,1426,1817,866,429,68,574,1223,4257
2588,792,112,13355,1749,3768,0.464171974522,797,1923,0.414456578263,337,432,0.780092592592,622,1749,2371,552,285,213,299,1307,4632
2590,818,525,23870,4051,9326,0.434377010508,1094,2891,0.378415773088,1563,1795,0.870752089136,407,1857,2264,3990,721,121,1849,2005,10759
2592,709,93,11096,1205,3003,0.401265401265,776,1937,0.400619514713,531,632,0.840189873417,226,1050,1276,366,226,218,231,930,3717
2594,1232,423,31183,4103,9278,0.442228928648,2450,5715,0.428696412948,1297,1479,0.876943881,345,3298,3643,2114,804,403,1290,2522,11953
2599,67,12,627,90,189,0.47619047619,0,3,0.0,40,82,0.487804878048,75,112,187,22,17,8,44,82,220
2602,2,0,5,1,3,0.333333333333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
2730,1242,1078,39455,7051,12016,0.58680093209,22,103,0.213592233009,5361,9455,0.567001586462,4151,10476,14627,1676,1081,2228,3302,3912,19485
2731,616,603,19053,3004,5867,0.512016362706,0,2,0.0,1362,2325,0.585806451612,1954,4013,5967,520,414,1003,984,1696,7370
2732,744,269,20365,3931,9092,0.432358117025,1171,2921,0.400890106128,2051,2394,0.856725146198,333,1518,1851,1868,508,114,1551,1720,11084
2733,833,191,17188,2149,4419,0.48630911971,13,73,0.17808219178,920,1159,0.793787748058,491,1498,1989,2483,586,311,1034,1498,5231
2734,985,448,23961,3486,8072,0.431863230921,832,2558,0.325254104769,2793,3507,0.796407185628,290,1861,2151,3869,998,194,1682,2171,10597
2735,391,70,10432,1343,2571,0.522364838584,99,301,0.328903654485,763,980,0.778571428571,732,1118,1850,609,339,184,439,725,3548
2736,902,828,30940,5130,11257,0.455716443102,658,1982,0.331987891019,2443,3175,0.769448818897,1462,4006,5468,2042,880,444,1459,1499,13361
2737,139,75,1584,156,385,0.405194805194,1,4,0.25,76,112,0.678571428571,124,271,395,41,51,16,111,300,389
2738,1231,784,39505,5028,10870,0.4625574977,1081,3278,0.329774252593,2831,3994,0.708813219829,1118,4929,6047,5147,1765,633,2240,2180,13968
2739,73,3,724,84,235,0.35744680851,32,89,0.359550561797,52,71,0.732394366197,27,62,89,58,24,3,49,71,252
2740,516,311,11147,1432,2409,0.594437525944,0,2,0.0,383,766,0.5,1190,2441,3631,467,331,580,479,1626,3247
2741,97,34,1497,172,340,0.505882352941,0,0,0.0,72,118,0.610169491525,122,254,376,20,26,86,71,224,416
2742,564,193,12149,1542,3953,0.3900834809,361,1133,0.318623124448,738,950,0.776842105263,151,747,898,1960,413,75,859,1196,4183
2743,800,203,14232,2078,4486,0.463218903254,55,188,0.292553191489,1139,1626,0.70049200492,1387,2927,4314,556,326,454,691,1456,5350
2744,915,651,26298,6161,12344,0.499108878807,8,66,0.121212121212,2013,2833,0.710554182845,2054,5636,7690,1347,628,1093,1211,2347,14343
2745,211,71,3538,489,1116,0.43817204301,92,281,0.327402135231,263,376,0.699468085106,152,339,491,241,86,69,206,328,1333
2746,894,772,28997,5089,11247,0.452476215879,450,1578,0.285171102661,2368,3748,0.631803628601,1717,4936,6653,2789,1083,1713,2197,2461,12996
2747,977,395,26274,4380,10465,0.418537983755,1930,5178,0.372730784086,1458,1990,0.732663316582,494,2579,3073,2077,974,204,1315,2191,12148
2748,549,222,12282,1657,3908,0.424002047082,617,1691,0.364872856298,666,826,0.806295399515,375,1718,2093,850,418,271,475,790,4597
2749,878,640,24539,3790,8692,0.436033133916,1153,3134,0.367900446713,1207,1491,0.809523809523,426,2169,2595,4508,772,68,1831,2195,9940
2751,143,58,2349,251,567,0.442680776014,14,48,0.291666666666,127,193,0.658031088082,168,324,492,142,86,48,139,353,643
2753,432,258,11840,1601,3571,0.448333800056,376,1012,0.371541501976,620,751,0.825565912117,213,1052,1265,1540,465,179,702,828,4198
2754,820,441,18053,2588,5447,0.475123921424,125,444,0.281531531531,1353,1909,0.70874803562,1021,1863,2884,1077,1158,337,1118,1947,6654
2755,714,504,21558,3847,8797,0.43730817324,1141,2969,0.384304479622,3561,4091,0.870447323392,401,1877,2278,1352,643,78,1200,1361,12396
2756,581,58,8907,1075,2757,0.389916575988,533,1451,0.36733287388,411,479,0.858037578288,205,888,1093,748,336,34,328,880,3094
2757,831,272,18184,2740,5922,0.462681526511,465,1334,0.348575712143,1007,1209,0.832919768403,308,1404,1712,2858,576,71,1179,1275,6952
2758,189,33,2687,374,706,0.529745042492,0,0,0.0,201,383,0.524804177545,184,365,549,47,64,185,216,538,949
2760,632,209,15086,1808,3550,0.509295774647,1,43,0.023255813953,957,1518,0.630434782608,1511,3020,4531,737,537,407,593,1633,4574
2761,87,20,1111,108,265,0.407547169811,0,3,0.0,69,119,0.579831932773,97,164,261,51,37,30,85,183,285
2763,36,0,433,42,125,0.336,12,49,0.244897959183,15,24,0.625,4,27,31,51,13,0,24,30,111
2764,61,0,559,59,140,0.421428571428,8,26,0.307692307692,39,60,0.65,22,44,66,48,31,5,29,70,165
2766,81,1,790,79,204,0.38725490196,4,17,0.235294117647,24,42,0.571428571428,5,44,49,104,33,1,48,70,186
2767,492,114,6161,622,1531,0.406270411495,162,449,0.360801781737,235,333,0.705705705705,147,410,557,501,230,38,255,757,1641
2768,606,319,15526,1353,3440,0.393313953488,649,1788,0.362975391498,591,754,0.783819628647,200,1164,1364,2690,471,36,925,965,3946
2770,136,9,1435,174,431,0.403712296983,0,4,0.0,124,165,0.751515151515,76,110,186,68,31,19,79,219,472
2772,1118,769,32954,4135,9804,0.421766625866,1605,4579,0.350513212491,1718,2350,0.731063829787,1081,4275,5356,2379,1628,355,1473,2205,11593
2774,128,19,1909,212,508,0.417322834645,5,31,0.16129032258,147,187,0.786096256684,86,229,315,126,109,16,110,215,576
2775,46,4,315,28,54,0.518518518518,0,0,0.0,14,28,0.5,20,47,67,3,4,13,26,62,70
2776,76,29,879,79,190,0.415789473684,0,0,0.0,61,90,0.677777777777,78,136,214,12,34,24,41,166,219
